,condition,card2vec,drugName
1917,540,"[0.174913227558136, -0.246748685836792, 0.045208316296339035, 0.04135822132229805, 0.606569230556488, -0.20776690542697906, -0.024594677612185478, -0.02744748815894127, 0.14408980309963226, -0.1773320436477661, 0.00017311969713773578, 0.27588677406311035, -0.21335552632808685, -0.3269658088684082, 0.22725018858909607, -0.008142671547830105, -0.4229905605316162, 0.46658775210380554, 0.26959532499313354, -0.07159942388534546, 0.2867172658443451, 0.3976915180683136, 0.6213876605033875, -0.11890110373497009, 0.3101692795753479, -0.10164221376180649, -0.14078278839588165, 0.07963681221008301, -0.20806488394737244, -0.19547951221466064, 0.6933295726776123, 0.15830793976783752, -0.437635213136673, 0.10708747804164886, 0.389708548784256, -0.4642336964607239, 0.4460933804512024, 0.4585038423538208, 0.41373541951179504, -0.0640225037932396, -0.05588539317250252, -0.1410483419895172, 0.029216263443231583, -0.6730037331581116, 0.5440496802330017, -0.25883740186691284, -0.10021449625492096, 0.8652483820915222, 0.3448745310306549, 0.26081955432891846, -0.3064831793308258, -0.527777373790741, 0.21503491699695587, -1.0493990182876587, 0.2621341049671173, -0.1606510877609253, -0.32434362173080444, -0.2052713930606842, 0.4563111364841461, -0.4011911153793335, 0.27021828293800354, 0.19258537888526917, -0.40133219957351685, 0.05766729265451431]",1109
1918,172,"[0.2868368327617645, 0.20719775557518005, -0.5853582620620728, 0.2374725490808487, 1.437856674194336, -0.6593660116195679, 0.02995545230805874, -0.4925061762332916, -0.5790975093841553, 0.14850924909114838, 0.9836405515670776, 0.8890690207481384, -0.22924628853797913, -0.30398276448249817, -0.26351526379585266, -0.050958309322595596, 0.4030296802520752, 0.1968015730381012, -0.24436816573143005, 0.5079476833343506, 0.2655308246612549, 0.582100510597229, -0.08588248491287231, -0.26775139570236206, 0.5084481835365295, 0.6949265003204346, -0.5948594212532043, -0.30040350556373596, -0.334523469209671, 0.4221043884754181, -0.5110424757003784, 0.42107269167900085, -0.3950677216053009, 0.30074384808540344, 0.39633625745773315, -0.26038745045661926, 0.5421010851860046, 0.6176179051399231, -0.3749653995037079, -0.3930034339427948, -0.6192484498023987, -0.44740092754364014, -0.37123969197273254, 0.3613015115261078, 0.017252875491976738, -0.18966342508792877, -0.780930757522583, 0.7120383977890015, 0.7667288780212402, 0.5125197768211365, -1.152114987373352, 0.7093632221221924, 0.16415166854858398, -0.19811664521694183, -0.17839516699314117, -0.13849543035030365, -0.5262295007705688, -0.1605602353811264, 1.065189242362976, -0.6192206144332886, -0.37609657645225525, -0.12162422388792038, -0.6196402311325073, 1.1003800630569458]",1713
1919,592,"[1.1264925003051758, 0.6403769254684448, -1.0049113035202026, -1.1001386642456055, 0.9004514217376709, 1.479923963546753, 0.05812913179397583, -0.27318236231803894, -0.5619074106216431, -1.1892461776733398, 0.7244592905044556, -0.5419812798500061, -1.5276305675506592, -0.4942987561225891, 0.003031028201803565, 0.07112688571214676, -0.37258613109588623, 1.4434272050857544, 0.15316592156887054, 0.2496216893196106, -0.389802485704422, 0.7049380540847778, 1.4206334352493286, -1.1967370510101318, -0.4528906047344208, -0.8150300979614258, 0.2525831460952759, 1.0861998796463013, -1.331640362739563, 0.521755576133728, -0.6664324402809143, -0.16361692547798157, -0.9337918162345886, -0.42644792795181274, -1.0590521097183228, 0.011050669476389885, -0.5815246105194092, 1.5902761220932007, 0.510431170463562, 0.21265986561775208, 0.9044662714004517, 0.3762868642807007, 0.47049805521965027, -0.3152950406074524, 0.3526005446910858, -0.36501646041870117, 0.3686021864414215, 0.3217109143733978, -0.2686665654182434, 0.5078479647636414, -0.6326680779457092, -0.3745705783367157, 0.3990817368030548, -0.5210092663764954, 0.7149579524993896, -0.4794822931289673, -1.4066740274429321, 0.18588434159755707, 0.27217257022857666, -1.7433297634124756, 0.4312935173511505, 0.21761004626750946, 0.11868663132190704, -0.13684286177158356]",572
1920,612,"[-0.4626442492008209, 0.13174377381801605, -1.3495453596115112, 0.4473940134048462, 0.3754977285861969, -0.9770179986953735, 0.07390213757753372, 0.22398746013641357, -0.8729738593101501, -0.4939362406730652, -0.22370381653308868, 0.5739116668701172, -0.15876349806785583, -0.6879258155822754, 2.0299925804138184, -0.545061469078064, 0.40181198716163635, -0.9118940830230713, 0.5121158957481384, -0.1869645118713379, 1.3906893730163574, 0.217573881149292, 0.006749889347702265, -0.5783788561820984, 0.1967557966709137, -0.5051789283752441, 0.579234778881073, 0.21902959048748016, 0.9142503142356873, 0.3666311800479889, -0.23776400089263916, 0.4949483871459961, -1.5604418516159058, -0.48734915256500244, 0.3590473234653473, -0.9475390315055847, 0.9826968312263489, 0.5733616948127747, -1.0836174488067627, -0.25274744629859924, 0.26845476031303406, -0.32196953892707825, -1.1312620639801025, -0.0036417392548173666, -0.5433091521263123, 0.9693302512168884, 0.0568024218082428, -0.18351957201957703, 0.04587576910853386, -0.7619848847389221, -0.06550540030002594, 0.05738161876797676, -0.6901311874389648, -0.5577392578125, 0.1079961284995079, 0.6031542420387268, -0.32549598813056946, 0.5777797102928162, 0.4433213770389557, -1.2590171098709106, -0.09893099963665009, -0.236994668841362, 0.25298091769218445, 1.6199926137924194]",1601
1921,173,"[-0.034721989184617996, -0.1331908255815506, -0.7886068224906921, -0.23586736619472504, 0.19146965444087982, 0.39686957001686096, 0.27882659435272217, 0.43578970432281494, -0.9614946246147156, -0.7972449064254761, 1.0642062425613403, 0.5607326030731201, -1.0791101455688477, -0.33232682943344116, -0.07657148689031601, -0.0620788112282753, 0.41811951994895935, -0.1817113608121872, -0.6556061506271362, -0.17010033130645752, 0.38336458802223206, -0.29830503463745117, 0.2569964528083801, -0.013733497820794582, -0.20384810864925385, 0.3923754394054413, -0.20741787552833557, -0.1860625147819519, -0.0898851528763771, -0.44796672463417053, 0.3690010905265808, 0.03378576040267944, -0.1896401047706604, -0.5139762163162231, 0.7865199446678162, -0.4462238550186157, 0.24260738492012024, 1.1339821815490723, -0.13496141135692596, 0.1831633299589157, -0.017868774011731148, 0.1849210411310196, -0.20354554057121277, 0.43125489354133606, -0.27255022525787354, -0.28282997012138367, -0.4416736662387848, -0.44434303045272827, 0.45433366298675537, -0.3642280399799347, -0.7491064071655273, -0.30527710914611816, 0.7732766270637512, -0.170823335647583, 0.9505575299263, 0.14552220702171326, -0.13925902545452118, -0.04325021058320999, 0.29173901677131653, -0.4516962170600891, 0.6768547892570496, -0.6411847472190857, -0.29582592844963074, 0.5346771478652954]",1312
1922,173,"[0.06276907026767731, -0.051262710243463516, -0.5095124840736389, -0.30822569131851196, 0.26487937569618225, 0.29736238718032837, 0.3546311557292938, 0.3436504900455475, -0.8038926124572754, -0.7897492051124573, 1.0804895162582397, 0.634851336479187, -1.1142946481704712, -0.29473990201950073, -0.16244317591190338, 0.06467156112194061, 0.4506789445877075, -0.1614999771118164, -0.6973934769630432, -0.11895940452814102, 0.2821803390979767, -0.2418874353170395, 0.14220720529556274, -0.0553203709423542, -0.12199573963880539, 0.45373955368995667, -0.17740997672080994, -0.0861433818936348, -0.02705860137939453, -0.33345329761505127, 0.3978615999221802, 0.11515999585390091, -0.1015520766377449, -0.4069333076477051, 1.0002812147140503, -0.384864866733551, 0.2583563029766083, 0.9199785590171814, -0.2614300549030304, 0.08958980441093445, 0.016934555023908615, 0.1730072796344757, -0.21626213192939758, 0.4173862934112549, -0.2473352700471878, -0.3492923676967621, -0.4649485945701599, -0.4659728705883026, 0.32264065742492676, -0.240372896194458, -0.7225586771965027, -0.35418692231178284, 0.5797356963157654, -0.16971784830093384, 1.118543028831482, 0.10643093287944794, -0.1942291557788849, -0.053248029202222824, 0.29388606548309326, -0.3822661340236664, 0.5004869103431702, -0.6452463269233704, -0.41646915674209595, 0.5120452642440796]",131
1923,748,"[-0.5976054668426514, 0.5627679228782654, -0.27531135082244873, -1.1806182861328125, 1.5249627828598022, -0.6655576825141907, -0.4616563320159912, -0.29348185658454895, -0.9269399046897888, 0.11057380586862564, 0.3166850805282593, 0.30366694927215576, -0.837263822555542, 0.6231880187988281, 1.2936673164367676, -0.29722127318382263, 1.4646599292755127, 0.6983222961425781, -0.505635142326355, -0.04444263502955437, 0.05537867546081543, -0.2344905138015747, 1.490038275718689, -0.9373770356178284, -0.021285519003868103, 0.053204409778118134, -0.37253841757774353, -0.016936922445893288, 0.4995827376842499, 0.1471496969461441, 0.3826426565647125, 0.704692542552948, -0.7555705308914185, -0.7058007717132568, 0.01913529820740223, -0.05184513330459595, 0.6006748676300049, 0.7914670705795288, -0.9696927666664124, 0.5384392738342285, -0.17165496945381165, -0.048758868128061295, -0.11866051703691483, 0.04030314460396767, -0.6021019220352173, -0.7926885485649109, -0.1609637290239334, 0.5346649885177612, -1.3067933320999146, 0.7465641498565674, -1.0165351629257202, -0.29358625411987305, 0.014041255228221416, -0.8902890682220459, 2.1785778999328613, 0.745107889175415, 0.539438784122467, -0.6811563372612, -0.9537715911865234, -0.34213700890541077, -0.16858020424842834, -1.110488772392273, -0.1489913910627365, -0.5374965071678162]",963
1924,173,"[-0.45880576968193054, -0.5081139206886292, -0.3832489252090454, -1.1974554061889648, -0.4152269959449768, 0.0005499974940903485, -0.7012895345687866, -0.1904413253068924, -0.44292178750038147, -0.12787218391895294, -0.09844089299440384, 0.8609160780906677, -0.06569672375917435, -0.42822104692459106, -0.6455888748168945, -0.6277005076408386, 0.12962397933006287, 1.7287707328796387, 0.6026995182037354, 0.060426726937294006, 0.5803800821304321, -0.008879928849637508, 0.9373703598976135, 0.39298567175865173, -1.0439279079437256, -0.23993568122386932, -0.13187642395496368, 1.567720651626587, 2.0959067344665527, 0.8794095516204834, 0.44445571303367615, 0.16188786923885345, -0.9023558497428894, 0.26441720128059387, 0.43183061480522156, -1.2295492887496948, -0.0803978368639946, 0.9070048332214355, -0.8600592017173767, 0.6335280537605286, 0.7683741450309753, 0.40802711248397827, 0.46104446053504944, -0.3400682210922241, -0.06464139372110367, 0.373088002204895, -0.1678520292043686, -0.11126722395420074, 0.0880570039153099, 0.5162838697433472, 0.34298771619796753, -0.4670073688030243, 1.1663849353790283, 0.006599484942853451, 0.880316972732544, 0.5089507699012756, -0.660184919834137, 0.1650872677564621, -0.03689298406243324, -1.342142939567566, 0.07196009159088135, -0.006491619627922773, -1.2316950559616089, -0.5980746150016785]",1857
1925,457,"[-0.16175852715969086, 0.414629727602005, -0.3611700236797333, 0.8066516518592834, 0.7706835865974426, -0.06714176386594772, 0.9043411016464233, -0.9541932940483093, -0.2906516492366791, 1.1090538501739502, 0.5146594643592834, 0.6514469385147095, 0.9151585698127747, -1.607736587524414, -0.09104574471712112, -0.30642837285995483, 0.8195508718490601, -0.4144435524940491, -0.6384092569351196, 0.05345144495368004, 1.6926400661468506, -0.28813016414642334, -0.29905974864959717, -0.3379606306552887, 1.052697777748108, 0.40263718366622925, -0.16908179223537445, -0.9420718550682068, -1.2007622718811035, 0.975638747215271, 0.001937746535986662, -0.6531264185905457, -0.7375593781471252, 0.8630971312522888, 0.21437358856201172, 1.2398825883865356, -0.10903815925121307, 0.24113142490386963, 0.06933122873306274, -0.09678337723016739, 0.13327084481716156, 0.11976741254329681, -0.9566705822944641, -0.5582039952278137, -0.1590035855770111, 0.09438516944646835, -1.5766955614089966, 1.2028167247772217, 0.6526011824607849, 0.44461897015571594, 1.1451444625854492, -0.4592556655406952, -0.44068294763565063, -0.6462612748146057, 0.12792539596557617, 0.6383427381515503, -0.4461153447628021, 0.3732595145702362, 0.23241889476776123, 0.150185227394104, -0.4043148458003998, 0.5581699013710022, -0.7845228910446167, 0.3427298367023468]",3087
1926,624,"[0.7083179950714111, -1.0104827880859375, -0.27004915475845337, 0.9925812482833862, -1.0715084075927734, -1.4560626745224, 0.3541155159473419, 0.20005209743976593, 1.275832176208496, 0.007433916907757521, 0.14711862802505493, 0.867356538772583, -0.22818100452423096, -1.3062180280685425, 0.7716859579086304, 0.47661662101745605, 0.7212085127830505, -1.193270206451416, 0.9557804465293884, 0.8483033776283264, 0.8611706495285034, -0.6965532302856445, -0.32173997163772583, -0.08795648068189621, -0.31452664732933044, -0.9566231966018677, -0.13097238540649414, -1.3973300457000732, 0.4207833707332611, 0.07165500521659851, 0.26692768931388855, 0.17874158918857574, 0.10884872078895569, 0.2752074599266052, 0.1591484248638153, -0.32057371735572815, 1.2828960418701172, 1.0402753353118896, -0.0024680541828274727, -0.06627126783132553, 0.10355693101882935, 1.478865385055542, -0.709350049495697, -0.30801355838775635, 0.7138047218322754, 0.23729152977466583, -0.3402933180332184, 0.23620711266994476, 0.21519526839256287, 1.0890436172485352, -0.7607792615890503, -0.8808516263961792, 0.9414477944374084, -1.0364179611206055, 0.3012795150279999, -0.24514347314834595, -1.6885946989059448, -0.12037605047225952, 0.08003527671098709, -0.7907233238220215, 0.9577344655990601, 0.14142107963562012, -0.8229710459709167, 1.476070523262024]",1178
1927,272,"[0.5161287784576416, -0.4064217507839203, 0.08323504775762558, 0.39277440309524536, 0.5306373238563538, -0.13796159625053406, 0.03854217752814293, 0.1680455505847931, 0.21623720228672028, -0.282115638256073, 0.12317207455635071, 0.5263376235961914, -0.9217222929000854, -0.3124094605445862, 0.016846930608153343, -0.04417496174573898, 0.0074763111770153046, -0.13004086911678314, -0.18623116612434387, -0.010918592102825642, 0.6663110852241516, 0.04123891890048981, -0.13956891000270844, -0.05989417806267738, -0.12501683831214905, -0.2117447853088379, -0.7837625741958618, -0.113432876765728, -0.11613628268241882, 0.33863991498947144, 0.9377222657203674, 0.48746514320373535, -0.6084944009780884, 0.6597735285758972, 0.5705785751342773, 0.15100131928920746, 0.3694073259830475, 0.1790812462568283, 0.01085762120783329, -0.009438003413379192, -0.24318161606788635, 0.008165259845554829, -0.3895767331123352, -0.2377057522535324, 0.028760086745023727, -0.17529910802841187, -0.6378733515739441, 0.12885290384292603, 0.4230467975139618, 0.11143050342798233, -0.2956145405769348, -0.4541988670825958, -0.027727939188480377, -0.20863617956638336, 0.7663895487785339, -0.07619354128837585, -0.8557999730110168, -0.046617332845926285, 0.23745422065258026, -0.16488230228424072, 0.2727058529853821, -0.45417532324790955, -1.0209637880325317, 0.21113334596157074]",2902
1928,181,"[-0.9991027116775513, -0.32962554693222046, -0.6039801836013794, -0.09236875176429749, 0.675984799861908, -0.8088956475257874, 0.43841585516929626, -0.5267198085784912, -0.6599927544593811, 0.3061872124671936, 0.5077677965164185, 0.3007015883922577, -0.4337358772754669, -0.8450193405151367, 0.04503186047077179, 0.6097025275230408, -0.3418674170970917, 0.3212472200393677, -0.4858594834804535, -0.11796227097511292, -0.17839179933071136, 0.7302355170249939, 0.9654312133789062, -0.2550694942474365, 0.8659292459487915, -0.7259068489074707, -0.1263176053762436, 0.6930590271949768, -0.0038944061379879713, 0.14863309264183044, 1.1483047008514404, 0.28382354974746704, 0.14632859826087952, -0.6579549908638, 0.01791314408183098, -0.8193067312240601, 0.5145276188850403, 0.6955728530883789, -0.7128941416740417, -0.5859735012054443, -1.1902062892913818, 0.3969373404979706, -0.32821419835090637, 0.30799323320388794, 0.8693567514419556, -0.05496395006775856, 0.34997835755348206, 0.6790547370910645, 0.6333202719688416, -0.024129094555974007, -0.5430821180343628, -0.8575634360313416, 0.3770194947719574, -0.39202645421028137, 1.025154948234558, 0.3655475974082947, -0.4349750578403473, 0.3602462410926819, -0.9493411183357239, -0.8152051568031311, 0.5661030411720276, -0.3222055435180664, -0.4507363736629486, 0.3670349717140198]",3025
1929,593,"[0.4257921576499939, 0.9903380870819092, -1.4107670783996582, 0.3021748960018158, 0.9508674740791321, 0.3282022178173065, -0.7893273234367371, -0.4633919596672058, 0.5677487850189209, 0.4725942611694336, -0.48906210064888, 0.46192941069602966, -0.6210687756538391, -0.9132275581359863, -0.001596847316250205, -0.7286890745162964, 0.03996364772319794, -0.5662260055541992, -0.017700327560305595, -0.2631218433380127, 2.100979804992676, -0.16471734642982483, -1.3300706148147583, -0.11813938617706299, 1.1105725765228271, -0.04283375293016434, -0.10256697237491608, -0.6435422301292419, -0.42889007925987244, -0.37384188175201416, 0.031358350068330765, -0.4818583130836487, -1.5803383588790894, 0.744097113609314, 0.4678502678871155, -0.023375866934657097, 0.4872542917728424, 0.16595733165740967, -0.5430012345314026, -0.9606519341468811, -0.3056699335575104, 0.5771913528442383, 0.17649413645267487, 0.020076004788279533, -0.7854127883911133, 0.42031973600387573, -0.6017673015594482, 0.6903080344200134, 0.8790455460548401, 0.7130260467529297, 0.7392682433128357, -1.0654023885726929, -0.8880763649940491, 0.38789114356040955, -0.168821319937706, 0.3211152255535126, -0.3258556127548218, 0.5863534212112427, 1.123813509941101, 0.021278925240039825, 0.3459245562553406, 0.002031557261943817, -0.11205779761075974, 1.7268623113632202]",3493
