,condition,card2vec,drugName
720,506,"[1.0364404916763306, 0.4457847476005554, -1.071146011352539, 1.709444522857666, 1.1916062831878662, 0.5576393008232117, -0.43113136291503906, 0.6331574320793152, 0.4405154883861542, 0.20903246104717255, -0.3324334919452667, 0.2282160073518753, 0.024250628426671028, -0.24849346280097961, -0.45394468307495117, -0.10917358100414276, -0.6783418655395508, -1.0455482006072998, -0.9755280017852783, 0.5289970636367798, 1.1828320026397705, -0.024357199668884277, -0.7758378386497498, -0.5821154713630676, 0.42255499958992004, 0.34404057264328003, 0.08745426684617996, -0.9867107272148132, -0.3383985459804535, 0.5832200646400452, -0.0044662198051810265, -0.854620635509491, 0.09902132302522659, 0.508434534072876, 0.12239237129688263, 0.3881233036518097, 0.5736775398254395, 0.5681960582733154, -0.35688018798828125, 0.12300453335046768, -0.5055429935455322, 0.18210648000240326, 0.26650479435920715, -0.6163707375526428, -0.43997859954833984, 0.6128571629524231, -0.7203589081764221, 0.20776169002056122, -0.06367910653352737, -0.2264947146177292, 0.5708276033401489, -0.08759407699108124, -0.12850795686244965, -0.13976414501667023, 0.10422629863023758, -0.2133607119321823, -1.2490006685256958, 0.5520751476287842, 0.900145947933197, -0.2093418538570404, -0.716708779335022, -0.14712372422218323, -0.21531692147254944, 0.3853822350502014]",3407
721,624,"[0.9676741361618042, 0.18633149564266205, 0.04712618887424469, 0.6145764589309692, 1.2652225494384766, -0.06121421977877617, -0.08518265187740326, -0.0407690666615963, -0.0807759016752243, 0.49153441190719604, -0.5667678117752075, 1.5354059934616089, -0.2619236707687378, 0.4671803116798401, -0.7069763541221619, -1.5183690786361694, 0.7947533130645752, 0.24927853047847748, -0.265308141708374, -0.43060117959976196, 1.016817569732666, -0.22299031913280487, 0.0704253688454628, 0.18086132407188416, 0.31064388155937195, 0.7821393609046936, -0.7452687621116638, 0.14864887297153473, 0.6915052533149719, 0.7752120494842529, -0.4039490520954132, 0.8606183528900146, -1.1146533489227295, -0.3352610170841217, 0.545753002166748, -0.9419404864311218, -0.08988824486732483, 0.09102073311805725, -1.0365923643112183, 0.22650198638439178, -0.34878039360046387, -0.8507890105247498, 0.30445539951324463, -1.4571956396102905, -0.43183332681655884, -0.22060009837150574, -0.7333011627197266, 0.5231371521949768, -0.967425525188446, -0.058385346084833145, -0.1992579847574234, 1.418586015701294, 0.34544217586517334, -0.3608490526676178, -0.3548128008842468, 1.1513574123382568, -0.8537380695343018, 0.3059876561164856, 1.4419803619384766, 0.07399755716323853, 0.22323346138000488, -0.22384421527385712, -0.41878244280815125, -0.029923774302005768]",2417
722,173,"[1.1082626581192017, -0.13953281939029694, -0.570106565952301, 0.03805556148290634, 0.8355217576026917, 0.6395827531814575, -0.2615762948989868, 1.6219860315322876, -0.8588322997093201, 0.44467902183532715, 0.7325236797332764, 0.40072450041770935, -1.4361076354980469, 0.267802894115448, 0.19364221394062042, -0.08425822108983994, 0.560141384601593, 0.6985372304916382, -0.11919266730546951, 0.8741573691368103, 0.6868823170661926, 0.5999757647514343, -0.4529505968093872, -0.40533727407455444, 0.13827818632125854, 0.35482579469680786, -0.859359860420227, -0.2838873267173767, 0.4082069993019104, 0.7582743763923645, 1.0256818532943726, 0.23499710857868195, -0.2983119785785675, 1.1617038249969482, 0.78134685754776, -0.6077773571014404, 1.6084628105163574, 0.7875787019729614, 0.3777487277984619, 0.19693054258823395, -0.00669077830389142, -0.5213008522987366, 0.9901504516601562, 0.16233940422534943, 0.23762422800064087, 0.9698701500892639, -1.007519245147705, -0.6361956596374512, -0.3720368444919586, 0.3779907822608948, -0.7763679027557373, -1.3614020347595215, -0.5988082885742188, -0.2612287998199463, 0.564598798751831, 0.9453535676002502, -0.7082777619361877, 0.568219006061554, 1.123201608657837, -1.187110185623169, 0.6976993680000305, -0.998317301273346, 0.006759945303201675, 0.5141429305076599]",1312
723,173,"[1.1448782682418823, -0.10277573019266129, -0.5581197738647461, -0.10022711753845215, 0.9502028822898865, 0.8179255127906799, -0.3333013355731964, 1.700265884399414, -0.9003407955169678, 0.4812162220478058, 0.8831698894500732, 0.4278019368648529, -1.5507079362869263, 0.13805362582206726, 0.08924707025289536, -0.2093721479177475, 0.5512347221374512, 0.5952531695365906, -0.20531457662582397, 0.7989640235900879, 0.7689757943153381, 0.6804293394088745, -0.42275920510292053, -0.4748850464820862, -0.0015448114136233926, 0.31124430894851685, -0.8985151648521423, -0.22989416122436523, 0.45258694887161255, 0.8798303008079529, 1.0356148481369019, 0.2650911808013916, -0.26716774702072144, 1.1908572912216187, 0.9513065218925476, -0.6609491109848022, 1.5268025398254395, 0.5944114327430725, 0.3225093483924866, 0.0533662810921669, -0.14145269989967346, -0.668880045413971, 0.8454312682151794, 0.0448322594165802, 0.27314040064811707, 0.7077178359031677, -1.250675082206726, -0.7863876223564148, -0.5560588836669922, 0.47298821806907654, -0.8593663573265076, -1.0802924633026123, -0.5505849719047546, -0.36472606658935547, 0.5747674107551575, 0.9143662452697754, -0.7355809211730957, 0.35176554322242737, 1.2519850730895996, -1.0846573114395142, 0.7508540153503418, -0.86650151014328, -0.03329857811331749, 0.3422164022922516]",130
724,272,"[-0.06796536594629288, -0.47838711738586426, -1.78123140335083, 0.17997877299785614, 0.4530455768108368, -1.1308270692825317, -0.37905651330947876, 0.25101733207702637, -0.22008459270000458, 0.3537087142467499, 0.4877924621105194, -0.02176414243876934, -1.0559022426605225, -0.9625673294067383, 0.17324069142341614, -0.36843881011009216, 0.6783950328826904, -0.16889600455760956, -0.261783242225647, 0.2834402024745941, 1.3470525741577148, 0.06034589186310768, -0.6736892461776733, 0.7423246502876282, 0.510620653629303, -0.18706277012825012, -0.33326059579849243, -0.3872334957122803, -0.18299999833106995, -1.270544171333313, 0.25611090660095215, -0.4508189558982849, -1.2368040084838867, -0.0873265489935875, 0.7812496423721313, 0.4855154752731323, 0.769379734992981, -0.17538490891456604, -0.8759219646453857, -0.4983993172645569, -0.17115738987922668, -0.2087743878364563, -0.4451311230659485, -0.6994001269340515, -0.018438957631587982, -0.7365187406539917, -1.2574939727783203, 0.24816757440567017, 0.4351787567138672, -0.16350574791431427, -0.7252025008201599, -0.04308624193072319, -0.30025386810302734, -0.3022345006465912, 0.01908642053604126, -0.29363852739334106, -0.8102210164070129, -0.3037794530391693, 1.7561334371566772, 0.5360080003738403, -0.2698912024497986, -0.750163733959198, -0.47602757811546326, 0.20265117287635803]",3329
725,272,"[0.1639825701713562, 0.5430071353912354, -0.93715500831604, -0.5421046614646912, 0.876017689704895, -0.8941516280174255, 0.033904604613780975, -0.08007560670375824, 0.2357928603887558, 0.49379947781562805, 0.6494202017784119, 1.0199614763259888, -0.06390560418367386, 0.04099700227379799, 0.5141313672065735, -0.7901504039764404, -0.5931880474090576, -0.6928811073303223, -0.5519853234291077, 0.43078505992889404, 0.9008480310440063, 0.4448525607585907, 0.9198746681213379, -0.2841127812862396, 0.6503289937973022, -0.2956615090370178, 0.12097559869289398, -0.2518865168094635, 0.19575977325439453, 0.39041638374328613, 1.0115387439727783, -0.0076192584820091724, -0.2613314986228943, 0.3921184539794922, 0.31661808490753174, 0.3524748980998993, 0.5036373734474182, 0.5767411589622498, -0.3947521448135376, -0.7082749605178833, -0.9566706418991089, -0.6151565313339233, -0.12982918322086334, -0.3269098401069641, 0.4596981704235077, -0.12742172181606293, -1.287276029586792, 0.3569532334804535, 0.05023954436182976, 0.9025410413742065, -0.5510244965553284, -0.051678773015737534, -0.4259711503982544, 0.12479665130376816, 0.016247624531388283, -0.6749468445777893, -1.2943166494369507, -0.03274418041110039, 0.48668310046195984, -0.3477018475532532, -1.497473120689392, -0.5875069499015808, -0.6198214292526245, 0.7160001397132874]",976
726,80,"[0.5134022235870361, 0.8173322677612305, 0.2873203456401825, 0.8985245227813721, 0.596328854560852, -0.6286187171936035, 0.423971563577652, 0.053332626819610596, -1.2299513816833496, -1.2509955167770386, 0.17805655300617218, 0.7820653319358826, -0.7771468162536621, -0.44269031286239624, 0.15158045291900635, -0.13609559834003448, 0.7640097141265869, -0.5741661787033081, -0.640140950679779, -0.2112022489309311, -0.00021351585746742785, 0.0179989505559206, 0.11947625875473022, -0.22488629817962646, 0.18146370351314545, 0.8055108785629272, -0.8670198917388916, -0.3225705623626709, -0.3259747624397278, -0.17422902584075928, 0.6700547933578491, 0.3229644298553467, 0.04390660300850868, 0.681830108165741, 0.5837883353233337, 0.3927021324634552, 0.09981738775968552, -0.16386380791664124, -0.4524354636669159, -0.1597086489200592, -0.19814914464950562, 0.82386714220047, -0.043729279190301895, -0.8258565068244934, 0.5528448820114136, -0.6561205387115479, 0.7352081537246704, -0.18906286358833313, -0.13732843101024628, 0.017755499109625816, -0.7622422575950623, -1.1374361515045166, -0.1463356912136078, 0.025027737021446228, 1.0345783233642578, 0.18525990843772888, -0.9318187236785889, 1.0217753648757935, 0.04855567589402199, -0.622888445854187, 0.7667294144630432, -0.1931750774383545, -0.6178443431854248, -0.20413637161254883]",1156
727,272,"[0.13456030189990997, 0.5922171473503113, -0.40915533900260925, -0.21402493119239807, 0.31922629475593567, 0.031230265274643898, 0.039288491010665894, 0.1133301630616188, 0.47406190633773804, -0.6030794382095337, 0.5299891829490662, 0.1745242029428482, 0.12804608047008514, -0.32027095556259155, 0.21173930168151855, -0.16514961421489716, 0.15188494324684143, 0.11526515334844589, -0.395001083612442, 0.20684336125850677, 0.5479342341423035, -0.13043762743473053, 0.36976251006126404, 0.3907085955142975, -0.29283973574638367, 0.07070199400186539, 0.40295422077178955, -0.6503073573112488, 0.047623734921216965, -0.1387631744146347, 0.17407193779945374, -0.232425257563591, -0.5749282836914062, 0.025460688397288322, 0.5317570567131042, 0.2430488020181656, 0.06105652078986168, 0.3119513988494873, -0.4602995216846466, -0.00954510923475027, -0.4280308485031128, 0.11393902450799942, 0.03016202710568905, -0.45361125469207764, -0.9393569231033325, -0.20411676168441772, -0.3146941363811493, 0.18992678821086884, -0.12414796650409698, 0.2482413351535797, 0.2714518904685974, -0.10237681865692139, 0.20682570338249207, -0.053460609167814255, 0.03641512989997864, 0.006532314233481884, -0.604058563709259, 0.5440751314163208, 0.1810864955186844, -0.5492153167724609, -0.4806361496448517, -0.19448521733283997, -0.8593873381614685, 0.041347257792949677]",1056
728,624,"[-0.181016743183136, -0.3203349709510803, -0.44470587372779846, 0.6962929368019104, 0.31967893242836, 0.4885481297969818, 0.30251821875572205, -0.32769861817359924, -1.1000601053237915, -0.9023759961128235, 0.06019572541117668, 1.4999604225158691, -0.43957266211509705, -0.10404191166162491, -0.04424147307872772, 0.43612366914749146, -0.7205093502998352, 0.9180885553359985, -0.2636028826236725, 0.13710670173168182, 0.44550517201423645, -0.08810756355524063, -0.18608662486076355, 0.10957811027765274, -0.1467849463224411, -0.12048063427209854, 0.34283867478370667, -0.21143703162670135, -0.19669672846794128, -0.1430768072605133, -0.058339428156614304, 0.6622536182403564, -0.035925548523664474, -0.032183025032281876, -0.3060579001903534, 0.1328948587179184, 0.7448280453681946, 0.10978410392999649, -0.2027004510164261, -0.5526846051216125, 0.8341684937477112, 0.0669565200805664, 0.14897620677947998, 0.6629172563552856, -0.5449795722961426, -0.23577316105365753, -0.25544479489326477, 0.233939066529274, -0.028053663671016693, -0.9473975896835327, -1.980455994606018, 0.5844817161560059, 1.3182127475738525, -0.520136296749115, -0.20915061235427856, -0.13094401359558105, -0.8991908431053162, 0.8675019145011902, 1.1017550230026245, -1.3303189277648926, 0.8560385704040527, -0.4380670487880707, -0.1575573831796646, 0.5600284337997437]",683
729,875,"[1.0446292161941528, 0.8264769315719604, -0.12129806727170944, 0.2651236355304718, 0.21822230517864227, 0.25271135568618774, -0.242651104927063, 0.855629563331604, -0.9550056457519531, -0.20840692520141602, 0.42742761969566345, -0.12281718105077744, -1.189488410949707, -0.23067229986190796, 0.6445582509040833, -0.621549129486084, 0.5801963210105896, 0.29126212000846863, -0.35801735520362854, -0.03411443158984184, 0.15651504695415497, -0.43103495240211487, 0.534942090511322, -1.3018018007278442, 0.4217941164970398, -0.814312756061554, -0.37079474329948425, -0.4246254861354828, -0.7060908079147339, -0.24471987783908844, -0.372193306684494, 0.2575652301311493, -1.5573418140411377, -0.5417186617851257, -0.8447851538658142, 0.16343754529953003, 0.42898085713386536, 0.49744075536727905, 0.0861930176615715, 0.49597153067588806, 0.4348492920398712, -0.4448060393333435, 0.37884822487831116, -0.28515201807022095, -0.3813094198703766, -0.5253944993019104, -0.08830481022596359, -0.017317621037364006, 0.45838436484336853, -0.01750892587006092, -0.0757504403591156, -0.03737756237387657, 0.40842315554618835, -0.651944637298584, 0.2945864498615265, 0.22025659680366516, -1.1154298782348633, 0.08592052012681961, 0.25593850016593933, -1.349541425704956, 0.09263097494840622, -0.4995073676109314, -0.19358718395233154, -0.09770426899194717]",2518
730,875,"[1.097396731376648, 0.8756283521652222, -0.31303587555885315, 0.22460636496543884, 0.14065834879875183, 0.282731294631958, -0.34132686257362366, 0.7990893721580505, -0.8428325653076172, -0.34168776869773865, 0.12619563937187195, -0.0862000361084938, -1.1814032793045044, -0.2267688363790512, 0.6024068593978882, -0.5160701870918274, 0.3617089092731476, 0.3974859416484833, -0.41333329677581787, -0.06729350239038467, 0.292493999004364, -0.5412343740463257, 0.574006199836731, -1.240311861038208, 0.610852062702179, -0.8079294562339783, -0.4544929265975952, -0.3549744784832001, -0.7220507860183716, -0.1545792669057846, -0.4619044065475464, 0.10719876736402512, -1.6823856830596924, -0.5346418023109436, -0.9113730788230896, 0.18480035662651062, 0.4967605173587799, 0.650443434715271, 0.010911883786320686, 0.536902129650116, 0.4139503538608551, -0.4567241370677948, 0.24687686562538147, -0.29946669936180115, -0.3270902633666992, -0.5343979597091675, -0.21089017391204834, 0.2014126181602478, 0.5532652735710144, 0.048706669360399246, -0.029497787356376648, -0.1381102204322815, 0.45350563526153564, -0.6942522525787354, 0.19893598556518555, 0.31106093525886536, -1.166568636894226, -0.10339444875717163, 0.18419858813285828, -1.3081308603286743, 0.26857104897499084, -0.4039696753025055, -0.1658150851726532, 0.020732751116156578]",211
731,457,"[0.0706293135881424, -0.8387213945388794, -0.9412023425102234, -0.42801743745803833, 0.30657467246055603, -0.6579598188400269, 0.3659422993659973, 0.110478974878788, 0.5554407835006714, -0.5844011306762695, 0.5308288335800171, 0.7800808548927307, -1.7654974460601807, -0.8578764796257019, 0.6313353180885315, -0.5624125599861145, -1.1796598434448242, 0.9489370584487915, 0.7178182005882263, 0.3715137541294098, 0.18555618822574615, -0.5372962355613708, -0.3284195065498352, -0.3305598199367523, 1.8527226448059082, 0.201382577419281, -0.8009738922119141, 1.209747076034546, 0.6640802621841431, 0.6928845643997192, 1.7343541383743286, 0.64607834815979, -0.6701993942260742, -1.822892427444458, -0.4060434103012085, 0.15239250659942627, 0.6306649446487427, -0.06382091343402863, -0.824601411819458, -0.4752271771430969, -0.1990644484758377, -1.0012654066085815, -0.1834307760000229, -0.8528929352760315, 0.38230210542678833, -0.11104495078325272, -1.1081534624099731, 1.0699986219406128, 0.775381863117218, 0.7737518548965454, -0.17635953426361084, -0.40901705622673035, 0.26734423637390137, 0.22386983036994934, 0.5100911259651184, 0.49470460414886475, -0.09777560085058212, 1.0099918842315674, 0.07372059673070908, -1.8211363554000854, -0.41613972187042236, 0.0588834248483181, -0.9653111696243286, -1.4175848960876465]",380
732,875,"[-1.441934585571289, 0.5573959946632385, -1.1083029508590698, 0.5871636867523193, 0.7216334342956543, 0.9205355048179626, 0.428312748670578, -1.0615512132644653, 0.22947587072849274, -0.32389530539512634, 0.5304009914398193, -0.3823910057544708, 0.3989831507205963, -0.5627932548522949, -0.2885182201862335, 1.1107006072998047, 1.3325116634368896, 1.2663652896881104, 0.7295545339584351, 1.1966664791107178, 0.4908026456832886, 0.11609462648630142, -0.20913207530975342, -0.9265985488891602, -0.3279624581336975, -0.23511040210723877, -0.12965397536754608, -0.6315692067146301, -1.2339781522750854, 0.6856711506843567, 0.5491651892662048, -0.6387580037117004, -0.930796205997467, 0.6853941679000854, -0.40887829661369324, 0.47412076592445374, -0.3610880672931671, 0.7517964243888855, -0.0978991910815239, -0.07132301479578018, 0.12584885954856873, 0.8610843420028687, -0.012112634256482124, -0.7279180884361267, -0.6139354705810547, 0.5577148199081421, -0.6265114545822144, 0.326642781496048, 0.03282028064131737, -0.756275475025177, 0.464649498462677, -0.31174588203430176, 0.23294955492019653, -0.5558580160140991, 0.6371886730194092, 0.19452138245105743, -1.2607040405273438, 0.46005120873451233, -0.37727805972099304, -0.40240591764450073, 0.21238744258880615, 0.30880066752433777, -0.15523472428321838, -0.3489925265312195]",572
